CustomerID,Gender,Age,City,Region,CustomerSegment,SignUpDate
CSTMR0791,Male,36,Istanbul,Marmara,Standard,2022-05-14
CSTMR0792,Female,42,Izmir,Aegean,Standard,2020-09-29
CSTMR0793,Male,41,Istanbul,Marmara,Standard,2021-05-21
CSTMR0794,Female,37,Izmir,Aegean,Standard,2021-02-25
CSTMR0795,Female,30,Istanbul,Marmara,Premium,2020-11-25
CSTMR0796,Male,42,Izmir,Aegean,Standard,2022-01-11
CSTMR0797,Female,43,Istanbul,Marmara,Standard,2021-10-05
CSTMR0798,Female,26,Izmir,Aegean,Standard,2021-04-22
CSTMR0799,Female,34,Istanbul,Marmara,Standard,2022-01-25
CSTMR0800,Female,31,Eskisehir,Central Anatolia,Standard,2023-03-25
CSTMR0801,Female,35,Izmir,Aegean,Standard,2020-10-30
CSTMR0802,Female,24,Kocaeli,Marmara,Standard,2021-06-25
CSTMR0803,Female,51,Ankara,Central Anatolia,Premium,2021-11-23
CSTMR0804,Female,43,Istanbul,Marmara,Standard,2021-08-21
CSTMR0805,Other,53,Bursa,Marmara,Standard,2021-08-29
CSTMR0806,Female,43,Eskisehir,Central Anatolia,VIP,2022-05-11
CSTMR0807,Female,29,Bursa,Marmara,Standard,2020-06-20
CSTMR0808,Female,33,Eskisehir,Central Anatolia,Standard,2021-02-25
CSTMR0809,Female,41,Bursa,Marmara,Standard,2021-08-27
CSTMR0810,Female,52,Antalya,Mediterranean,Standard,2022-11-14
CSTMR0811,Female,44,Istanbul,Marmara,Premium,2020-08-11
CSTMR0812,Male,33,Izmir,Aegean,Premium,2021-03-04
CSTMR0813,Female,29,Ankara,Central Anatolia,Standard,2022-06-08
CSTMR0814,Female,48,Istanbul,Marmara,Standard,2022-02-16
CSTMR0815,Male,36,Kocaeli,Marmara,Standard,2023-03-16
CSTMR0816,Male,31,Istanbul,Marmara,Standard,2020-06-23
CSTMR0817,Male,39,Izmir,Aegean,VIP,2020-01-09
CSTMR0818,Male,29,Istanbul,Marmara,Premium,2020-01-15
CSTMR0819,Male,38,Bursa,Marmara,Premium,2020-09-22
CSTMR0820,Female,49,Istanbul,Marmara,Standard,2020-11-01
CSTMR0821,Female,38,Istanbul,Marmara,Premium,2022-06-07
CSTMR0822,Female,25,Aydin,Aegean,Standard,2022-11-14
CSTMR0823,Male,28,Istanbul,Marmara,Standard,2023-01-20
CSTMR0824,Male,39,Kocaeli,Marmara,Standard,2020-08-19
CSTMR0825,Female,44,Istanbul,Marmara,Standard,2021-03-04
CSTMR0826,Female,38,Istanbul,Marmara,Standard,2021-01-01
CSTMR0827,Female,34,Ankara,Central Anatolia,Standard,2022-08-30
CSTMR0828,Female,28,Ankara,Central Anatolia,Premium,2020-02-04
CSTMR0829,Female,65,Aydin,Aegean,Premium,2021-12-26
CSTMR0830,Female,35,Istanbul,Marmara,Premium,2021-03-14
CSTMR0831,Female,42,Istanbul,Marmara,Premium,2023-02-23
CSTMR0832,Male,18,Istanbul,Marmara,Standard,2023-04-06
CSTMR0833,Female,39,Istanbul,Marmara,Standard,2021-02-22
CSTMR0834,Male,38,Istanbul,Marmara,VIP,2020-08-01
CSTMR0835,Male,54,Kocaeli,Marmara,VIP,2022-07-07
CSTMR0836,Female,23,Istanbul,Marmara,Standard,2020-11-08
CSTMR0837,Male,31,Kocaeli,Marmara,Standard,2020-12-05
CSTMR0838,Male,46,Ankara,Central Anatolia,Premium,2021-06-16
CSTMR0839,Female,24,Istanbul,Marmara,Premium,2021-09-20
CSTMR0840,Female,37,Istanbul,Marmara,Standard,2020-02-27
CSTMR0841,Male,49,Istanbul,Marmara,Standard,2022-04-13
CSTMR0842,Male,27,Kocaeli,Marmara,Standard,2020-05-25
CSTMR0843,Female,33,Izmir,Aegean,Premium,2020-06-01
CSTMR0844,Female,31,Izmir,Aegean,Premium,2020-12-10
CSTMR0845,Male,43,Istanbul,Marmara,Standard,2022-04-20
CSTMR0846,Female,52,Istanbul,Marmara,Standard,2022-05-21
CSTMR0847,Female,63,Bursa,Marmara,Standard,2022-05-22
CSTMR0848,Male,53,Istanbul,Marmara,Standard,2021-06-25
CSTMR0849,Male,18,Ankara,Central Anatolia,VIP,2021-09-12
CSTMR0850,Female,55,Istanbul,Marmara,Standard,2022-12-28
CSTMR0851,Male,53,Antalya,Mediterranean,Standard,2022-07-26
CSTMR0852,Female,51,Istanbul,Marmara,Standard,2020-03-07
CSTMR0853,Male,34,Istanbul,Marmara,Premium,2023-04-02
CSTMR0854,Male,43,Istanbul,Marmara,Standard,2020-03-13
CSTMR0855,Female,21,Adana,Mediterranean,Standard,2023-03-20
CSTMR0856,Male,33,Eskisehir,Central Anatolia,VIP,2022-01-04
CSTMR0857,Female,26,Izmir,Aegean,Premium,2022-11-02
CSTMR0858,Female,34,Aydin,Aegean,Standard,2021-11-28
CSTMR0859,Female,50,Bursa,Marmara,Standard,2022-08-13
CSTMR0860,Male,20,Ankara,Central Anatolia,Premium,2020-08-03
CSTMR0861,Male,51,Istanbul,Marmara,Standard,2022-05-19
CSTMR0862,Male,29,Ankara,Central Anatolia,Standard,2023-03-13
CSTMR0863,Male,28,Ankara,Central Anatolia,Premium,2020-06-21
CSTMR0864,Male,24,Ankara,Central Anatolia,VIP,2021-06-01
CSTMR0865,Female,24,Kocaeli,Marmara,Standard,2023-03-21
CSTMR0866,Female,52,Istanbul,Marmara,Standard,2022-06-17
CSTMR0867,Male,28,Izmir,Aegean,VIP,2022-04-06
CSTMR0868,Male,36,Istanbul,Marmara,VIP,2022-12-18
CSTMR0869,Male,28,Izmir,Aegean,Standard,2022-11-24
CSTMR0870,Male,40,Istanbul,Marmara,Standard,2020-10-09
CSTMR0871,Male,44,Izmir,Aegean,Standard,2021-07-28
CSTMR0872,Male,49,Izmir,Aegean,VIP,2020-08-11
CSTMR0873,Female,28,Aydin,Aegean,Standard,2021-02-18
CSTMR0874,Female,18,Istanbul,Marmara,Standard,2022-12-09
CSTMR0875,Female,35,Ankara,Central Anatolia,Standard,2020-09-03
CSTMR0876,Other,31,Antalya,Mediterranean,Standard,2022-09-10
CSTMR0877,Female,40,Istanbul,Marmara,Premium,2023-01-10
CSTMR0878,Female,18,Kocaeli,Marmara,Standard,2022-02-03
CSTMR0879,Female,30,Bursa,Marmara,Standard,2023-01-22
CSTMR0880,Male,18,Ankara,Central Anatolia,Premium,2020-10-17
CSTMR0881,Male,27,Istanbul,Marmara,Standard,2021-05-17
CSTMR0882,Other,42,Istanbul,Marmara,Standard,2021-08-15
CSTMR0883,Male,35,Istanbul,Marmara,Standard,2021-12-09
CSTMR0884,Female,45,Izmir,Aegean,Premium,2022-04-11
CSTMR0885,Male,47,Ankara,Central Anatolia,Standard,2020-11-22
CSTMR0886,Female,48,Istanbul,Marmara,Standard,2020-05-04
CSTMR0887,Male,55,Istanbul,Marmara,Standard,2020-08-15
CSTMR0888,Female,47,Istanbul,Marmara,Premium,2022-05-23
CSTMR0889,Male,36,Aydin,Aegean,Standard,2020-06-19
CSTMR0890,Male,28,Ankara,Central Anatolia,Standard,2022-07-07
CSTMR0891,Other,31,Ankara,Central Anatolia,Premium,2020-05-25
CSTMR0892,Male,38,Istanbul,Marmara,Standard,2020-07-11
CSTMR0893,Female,33,Kocaeli,Marmara,Standard,2021-06-04
CSTMR0894,Female,45,Istanbul,Marmara,VIP,2021-11-21
CSTMR0895,Female,21,Bursa,Marmara,Standard,2022-08-08
CSTMR0896,Male,39,Bursa,Marmara,Standard,2021-04-03
CSTMR0897,Male,29,Antalya,Mediterranean,VIP,2020-04-21
CSTMR0898,Female,34,Istanbul,Marmara,Premium,2021-04-15
CSTMR0899,Female,41,Istanbul,Marmara,Premium,2023-02-11
CSTMR0900,Male,27,Kocaeli,Marmara,Standard,2020-11-16
CSTMR0901,Male,35,Ankara,Central Anatolia,Premium,2021-06-21
CSTMR0902,Female,40,Antalya,Mediterranean,Premium,2020-06-19
CSTMR0903,Female,38,Kocaeli,Marmara,Standard,2023-03-31
CSTMR0904,Male,40,Kocaeli,Marmara,Premium,2020-11-22
CSTMR0905,Male,35,Ankara,Central Anatolia,Premium,2023-03-19
CSTMR0906,Female,21,Istanbul,Marmara,Premium,2021-05-15
CSTMR0907,Male,30,Antalya,Mediterranean,VIP,2021-04-05
CSTMR0908,Male,31,Bursa,Marmara,Premium,2022-09-01
CSTMR0909,Other,42,Kocaeli,Marmara,Standard,2022-04-27
CSTMR0910,Male,30,Ankara,Central Anatolia,Premium,2023-03-23
CSTMR0911,Male,28,Kocaeli,Marmara,Premium,2021-08-05
CSTMR0912,Female,63,Ankara,Central Anatolia,Standard,2021-09-08
CSTMR0913,Male,21,Istanbul,Marmara,Standard,2020-08-13
CSTMR0914,Female,53,Istanbul,Marmara,Standard,2023-01-25
CSTMR0915,Male,49,Izmir,Aegean,Premium,2021-07-06
CSTMR0916,Male,21,Aydin,Aegean,Standard,2020-07-05
CSTMR0917,Male,53,Istanbul,Marmara,Premium,2021-03-22
CSTMR0918,Female,24,Aydin,Aegean,Standard,2020-06-24
CSTMR0919,Female,31,Eskisehir,Central Anatolia,Standard,2023-02-27
CSTMR0920,Male,34,Ankara,Central Anatolia,Standard,2022-04-15
CSTMR0921,Female,41,Eskisehir,Central Anatolia,Premium,2020-05-31
CSTMR0922,Male,57,Aydin,Aegean,Standard,2020-04-10
CSTMR0923,Male,38,Izmir,Aegean,Standard,2021-07-12
CSTMR0924,Female,35,Istanbul,Marmara,Premium,2022-09-14
CSTMR0925,Male,36,Istanbul,Marmara,Premium,2020-04-01
CSTMR0926,Male,47,Istanbul,Marmara,Standard,2022-03-20
CSTMR0927,Male,18,Aydin,Aegean,Standard,2022-12-08
CSTMR0928,Male,30,Ankara,Central Anatolia,Premium,2022-12-05
CSTMR0929,Male,34,Istanbul,Marmara,Standard,2023-02-15
CSTMR0930,Male,51,Ankara,Central Anatolia,Standard,2022-05-09
CSTMR0931,Male,24,Istanbul,Marmara,Standard,2020-07-17
CSTMR0932,Other,45,Bursa,Marmara,Premium,2022-08-20
CSTMR0933,Other,36,Kocaeli,Marmara,Standard,2023-03-09
CSTMR0934,Female,44,Izmir,Aegean,Standard,2022-06-12
CSTMR0935,Female,47,Ankara,Central Anatolia,Premium,2020-05-09
CSTMR0936,Male,23,Izmir,Aegean,Standard,2020-03-18
CSTMR0937,Female,31,Eskisehir,Central Anatolia,Premium,2020-10-04
CSTMR0938,Female,40,Izmir,Aegean,Standard,2022-12-10
CSTMR0939,Male,21,Ankara,Central Anatolia,Premium,2020-12-22
CSTMR0940,Male,42,Istanbul,Marmara,Premium,2020-07-10
CSTMR0941,Male,33,Istanbul,Marmara,Premium,2021-06-12
CSTMR0942,Male,41,Ankara,Central Anatolia,Premium,2021-02-25
CSTMR0943,Female,45,Aydin,Aegean,Standard,2020-12-29
CSTMR0944,Female,36,Ankara,Central Anatolia,Standard,2022-08-20
CSTMR0945,Male,62,Istanbul,Marmara,Premium,2020-04-15
CSTMR0946,Male,53,Izmir,Aegean,Premium,2020-01-19
CSTMR0947,Female,22,Izmir,Aegean,Standard,2022-06-13
CSTMR0948,Male,42,Istanbul,Marmara,Standard,2021-09-27
CSTMR0949,Male,31,Istanbul,Marmara,Premium,2021-04-04
CSTMR0950,Male,44,Ankara,Central Anatolia,Standard,2022-05-03
CSTMR0951,Female,18,Aydin,Aegean,VIP,2020-03-26
CSTMR0952,Male,38,Istanbul,Marmara,Standard,2022-12-10
CSTMR0953,Female,66,Istanbul,Marmara,Standard,2022-03-11
CSTMR0954,Male,42,Istanbul,Marmara,Standard,2020-12-17
CSTMR0955,Female,46,Bursa,Marmara,Standard,2020-01-25
CSTMR0956,Female,31,Istanbul,Marmara,Standard,2020-12-08
CSTMR0957,Female,52,Istanbul,Marmara,Premium,2022-07-17
CSTMR0958,Male,35,Ankara,Central Anatolia,Standard,2022-10-17
CSTMR0959,Female,29,Bursa,Marmara,VIP,2022-06-24
CSTMR0960,Male,34,Ankara,Central Anatolia,Standard,2023-04-02
CSTMR0961,Male,52,Izmir,Aegean,Premium,2022-05-11
CSTMR0962,Female,38,Istanbul,Marmara,Standard,2022-04-12
CSTMR0963,Male,23,Istanbul,Marmara,Standard,2020-03-30
CSTMR0964,Female,40,Ankara,Central Anatolia,VIP,2022-06-16
CSTMR0965,Female,54,Istanbul,Marmara,Premium,2022-09-23
CSTMR0966,Male,18,Istanbul,Marmara,Premium,2023-03-20
CSTMR0967,Female,49,Izmir,Aegean,Standard,2022-04-24
CSTMR0968,Male,35,Ankara,Central Anatolia,Premium,2022-01-29
CSTMR0969,Female,23,Istanbul,Marmara,Standard,2021-12-10
CSTMR0970,Other,50,Izmir,Aegean,Standard,2021-02-24
CSTMR0971,Female,33,Ankara,Central Anatolia,Standard,2021-04-05
CSTMR0972,Male,18,Ankara,Central Anatolia,Premium,2020-03-08
CSTMR0973,Female,19,Istanbul,Marmara,Premium,2021-06-07
CSTMR0974,Female,27,Izmir,Aegean,VIP,2020-04-08
CSTMR0975,Male,24,Antalya,Mediterranean,Standard,2022-04-15
CSTMR0976,Male,55,Izmir,Aegean,Standard,2023-01-29
CSTMR0977,Female,45,Istanbul,Marmara,Standard,2020-06-30
CSTMR0978,Male,47,Adana,Mediterranean,VIP,2022-04-27
CSTMR0979,Male,52,Bursa,Marmara,Premium,2021-07-26
CSTMR0980,Male,32,Kocaeli,Marmara,Standard,2020-08-13
CSTMR0981,Male,24,Ankara,Central Anatolia,Standard,2021-11-12
CSTMR0982,Male,63,Istanbul,Marmara,Standard,2023-04-05
CSTMR0983,Male,59,Istanbul,Marmara,Standard,2020-10-20
CSTMR0984,Male,47,Istanbul,Marmara,Standard,2022-04-15
CSTMR0985,Male,50,Istanbul,Marmara,Standard,2022-07-15
CSTMR0986,Male,53,Kocaeli,Marmara,Standard,2021-11-19
CSTMR0987,Female,42,Bursa,Marmara,Standard,2022-08-17
CSTMR0988,Male,41,Ankara,Central Anatolia,VIP,2022-05-03
CSTMR0989,Male,26,Istanbul,Marmara,Standard,2021-12-08
CSTMR0990,Female,35,Ankara,Central Anatolia,VIP,2023-01-12
CSTMR0991,Male,18,Bursa,Marmara,Premium,2020-11-28
CSTMR0992,Female,39,Istanbul,Marmara,Premium,2021-02-23
CSTMR0993,Female,19,Istanbul,Marmara,Premium,2021-08-02
CSTMR0994,Male,36,Istanbul,Marmara,Standard,2022-09-18
CSTMR0995,Female,36,Aydin,Aegean,Standard,2023-02-25
CSTMR0996,Female,49,Aydin,Aegean,Standard,2023-01-06
CSTMR0997,Female,36,Izmir,Aegean,Premium,2023-04-09
CSTMR0998,Male,24,Istanbul,Marmara,Standard,2022-10-12
CSTMR0999,Male,18,Bursa,Marmara,Premium,2020-09-18
CSTMR1000,Male,69,Kocaeli,Marmara,VIP,2020-04-01
