OrderID,ProductID,Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnDate,ReturnTime,ReturnReason
ORD06077,PRDCT0052,2,3.3,4.71,0.15,0,9999-12-31,00:00:00,None
ORD06077,PRDCT0035,1,2.02,2.54,0.3,0,9999-12-31,00:00:00,None
ORD06078,PRDCT0021,6,1.37,1.95,0.05,0,9999-12-31,00:00:00,None
ORD06078,PRDCT0018,1,8.07,10.6,0.0,0,9999-12-31,00:00:00,None
ORD06078,PRDCT0030,4,0.99,1.49,0.0,0,9999-12-31,00:00:00,None
ORD06079,PRDCT0066,20,6.1,9.47,0.0,0,9999-12-31,00:00:00,None
ORD06079,PRDCT0086,3,10.81,17.92,0.05,0,9999-12-31,00:00:00,None
ORD06080,PRDCT0058,1,5.79,7.48,0.0,0,9999-12-31,00:00:00,None
ORD06080,PRDCT0051,3,1.65,2.26,0.0,0,9999-12-31,00:00:00,None
ORD06081,PRDCT0073,1,6.28,10.34,0.0,0,9999-12-31,00:00:00,None
ORD06081,PRDCT0068,2,11.1,16.69,0.15,0,9999-12-31,00:00:00,None
ORD06082,PRDCT0072,2,8.55,12.94,0.0,0,9999-12-31,00:00:00,None
ORD06082,PRDCT0083,2,4.17,5.43,0.0,0,9999-12-31,00:00:00,None
ORD06082,PRDCT0073,3,5.71,9.4,0.0,1,2024-08-06,08:03:12,Leaking/Broken Pump
ORD06082,PRDCT0077,3,4.94,7.07,0.0,0,9999-12-31,00:00:00,None
ORD06082,PRDCT0092,2,11.69,15.07,0.0,0,9999-12-31,00:00:00,None
ORD06083,PRDCT0017,2,2.13,2.71,0.0,0,9999-12-31,00:00:00,None
ORD06083,PRDCT0029,2,1.01,1.58,0.0,0,9999-12-31,00:00:00,None
ORD06083,PRDCT0001,2,16.83,21.3,0.0,0,9999-12-31,00:00:00,None
ORD06084,PRDCT0001,2,22.4,28.34,0.25,0,9999-12-31,00:00:00,None
ORD06084,PRDCT0021,2,1.65,2.36,0.25,0,9999-12-31,00:00:00,None
ORD06085,PRDCT0063,5,3.91,5.7,0.0,0,9999-12-31,00:00:00,None
ORD06085,PRDCT0066,2,5.55,8.61,0.0,0,9999-12-31,00:00:00,None
ORD06085,PRDCT0088,5,9.99,15.72,0.0,0,9999-12-31,00:00:00,None
ORD06085,PRDCT0067,5,2.69,4.04,0.05,0,9999-12-31,00:00:00,None
ORD06085,PRDCT0080,2,7.06,9.47,0.0,0,9999-12-31,00:00:00,None
ORD06086,PRDCT0043,1,2.86,4.31,0.0,0,9999-12-31,00:00:00,None
ORD06086,PRDCT0008,3,12.33,19.37,0.0,0,9999-12-31,00:00:00,None
ORD06087,PRDCT0088,2,10.98,17.3,0.0,0,9999-12-31,00:00:00,None
ORD06088,PRDCT0008,1,9.26,14.55,0.0,0,9999-12-31,00:00:00,None
ORD06089,PRDCT0084,1,5.82,9.12,0.0,0,9999-12-31,00:00:00,None
ORD06089,PRDCT0072,1,8.55,12.94,0.0,0,9999-12-31,00:00:00,None
ORD06089,PRDCT0081,2,7.16,9.86,0.0,0,9999-12-31,00:00:00,None
ORD06089,PRDCT0062,1,4.01,6.44,0.0,0,9999-12-31,00:00:00,None
ORD06090,PRDCT0070,2,5.63,7.08,0.05,0,9999-12-31,00:00:00,None
ORD06090,PRDCT0072,2,8.55,12.94,0.05,0,9999-12-31,00:00:00,None
ORD06091,PRDCT0031,2,3.17,4.84,0.0,0,9999-12-31,00:00:00,None
ORD06091,PRDCT0033,2,2.87,4.06,0.0,1,2024-08-05,13:05:39,Customer Changed Mind
ORD06091,PRDCT0046,2,2.45,3.3,0.0,0,9999-12-31,00:00:00,None
ORD06092,PRDCT0065,17,1.61,2.3,0.0,0,9999-12-31,00:00:00,None
ORD06092,PRDCT0064,1,11.41,14.77,0.0,0,9999-12-31,00:00:00,None
ORD06092,PRDCT0013,1,5.75,7.6,0.0,0,9999-12-31,00:00:00,None
ORD06093,PRDCT0097,1,8.88,12.21,0.0,0,9999-12-31,00:00:00,None
ORD06093,PRDCT0066,1,4.17,6.47,0.0,1,2022-10-04,15:46:04,Quality Dissatisfaction
ORD06094,PRDCT0042,2,2.46,4.02,0.05,0,9999-12-31,00:00:00,None
ORD06094,PRDCT0051,3,1.5,2.06,0.0,0,9999-12-31,00:00:00,None
ORD06094,PRDCT0056,2,2.59,4.09,0.0,0,9999-12-31,00:00:00,None
ORD06094,PRDCT0043,4,2.6,3.92,0.0,0,9999-12-31,00:00:00,None
ORD06094,PRDCT0046,2,2.23,3.0,0.15,0,9999-12-31,00:00:00,None
ORD06094,PRDCT0095,1,6.1,9.4,0.0,0,9999-12-31,00:00:00,None
ORD06095,PRDCT0050,2,2.11,3.38,0.0,0,9999-12-31,00:00:00,None
ORD06095,PRDCT0048,2,5.72,8.18,0.0,1,2026-01-31,09:34:33,Molded
ORD06096,PRDCT0097,3,10.74,14.77,0.0,0,9999-12-31,00:00:00,None
ORD06096,PRDCT0091,2,5.03,8.08,0.0,0,9999-12-31,00:00:00,None
ORD06096,PRDCT0004,2,11.78,15.24,0.1,0,9999-12-31,00:00:00,None
ORD06097,PRDCT0088,3,8.25,13.0,0.05,1,2023-09-26,18:05:31,Wrong Product Sent
ORD06097,PRDCT0087,1,7.14,11.07,0.0,0,9999-12-31,00:00:00,None
ORD06097,PRDCT0085,3,3.04,4.22,0.1,0,9999-12-31,00:00:00,None
ORD06098,PRDCT0089,2,11.2,16.53,0.0,0,9999-12-31,00:00:00,None
ORD06099,PRDCT0027,1,5.91,7.59,0.15,0,9999-12-31,00:00:00,None
ORD06099,PRDCT0009,1,16.52,23.44,0.0,0,9999-12-31,00:00:00,None
ORD06100,PRDCT0016,2,4.79,7.56,0.0,0,9999-12-31,00:00:00,None
ORD06100,PRDCT0011,4,4.77,7.6,0.05,0,9999-12-31,00:00:00,None
ORD06100,PRDCT0014,5,2.89,4.11,0.0,0,9999-12-31,00:00:00,None
ORD06100,PRDCT0067,2,2.23,3.34,0.0,0,9999-12-31,00:00:00,None
ORD06101,PRDCT0032,4,4.48,6.67,0.0,0,9999-12-31,00:00:00,None
ORD06101,PRDCT0038,4,4.42,5.93,0.0,0,9999-12-31,00:00:00,None
ORD06101,PRDCT0055,2,2.02,3.29,0.1,0,9999-12-31,00:00:00,None
ORD06101,PRDCT0092,4,9.66,12.45,0.0,0,9999-12-31,00:00:00,None
ORD06101,PRDCT0033,4,2.38,3.36,0.1,0,9999-12-31,00:00:00,None
ORD06101,PRDCT0095,4,5.54,8.55,0.0,0,9999-12-31,00:00:00,None
ORD06102,PRDCT0039,1,4.7,7.64,0.05,0,9999-12-31,00:00:00,None
ORD06102,PRDCT0038,17,5.35,7.17,0.15,0,9999-12-31,00:00:00,None
ORD06102,PRDCT0036,1,4.9,7.65,0.0,0,9999-12-31,00:00:00,None
ORD06102,PRDCT0046,2,2.45,3.3,0.0,0,9999-12-31,00:00:00,None
ORD06102,PRDCT0053,3,6.4,9.85,0.0,0,9999-12-31,00:00:00,None
ORD06103,PRDCT0013,3,5.75,7.6,0.15,0,9999-12-31,00:00:00,None
ORD06103,PRDCT0028,2,4.58,5.84,0.2,0,9999-12-31,00:00:00,None
ORD06103,PRDCT0004,6,12.96,16.76,0.15,0,9999-12-31,00:00:00,None
ORD06103,PRDCT0014,3,3.5,4.98,0.2,0,9999-12-31,00:00:00,None
ORD06103,PRDCT0024,3,2.64,3.75,0.15,0,9999-12-31,00:00:00,None
ORD06104,PRDCT0023,2,2.46,3.35,0.0,0,9999-12-31,00:00:00,None
ORD06105,PRDCT0022,2,1.21,1.56,0.0,0,9999-12-31,00:00:00,None
ORD06105,PRDCT0002,1,27.11,37.67,0.0,0,9999-12-31,00:00:00,None
ORD06106,PRDCT0058,2,4.78,6.18,0.0,0,9999-12-31,00:00:00,None
ORD06106,PRDCT0051,1,1.36,1.87,0.0,0,9999-12-31,00:00:00,None
ORD06106,PRDCT0085,1,2.76,3.84,0.1,0,9999-12-31,00:00:00,None
ORD06107,PRDCT0088,4,9.08,14.29,0.0,0,9999-12-31,00:00:00,None
ORD06107,PRDCT0080,2,6.42,8.61,0.0,1,2024-05-31,21:35:20,Packaging Defect
ORD06107,PRDCT0061,1,10.36,13.28,0.0,0,9999-12-31,00:00:00,None
ORD06107,PRDCT0085,1,3.34,4.65,0.15,0,9999-12-31,00:00:00,None
ORD06108,PRDCT0035,1,2.23,2.8,0.0,0,9999-12-31,00:00:00,None
ORD06108,PRDCT0037,1,1.71,2.24,0.05,0,9999-12-31,00:00:00,None
ORD06109,PRDCT0040,2,2.61,4.2,0.0,0,9999-12-31,00:00:00,None
ORD06109,PRDCT0076,1,11.64,17.97,0.0,0,9999-12-31,00:00:00,None
ORD06110,PRDCT0049,1,4.1,5.99,0.15,0,9999-12-31,00:00:00,None
ORD06111,PRDCT0004,1,10.71,13.85,0.0,0,9999-12-31,00:00:00,None
ORD06112,PRDCT0016,1,5.8,9.15,0.2,0,9999-12-31,00:00:00,None
ORD06112,PRDCT0027,1,6.5,8.35,0.2,0,9999-12-31,00:00:00,None
ORD06113,PRDCT0050,2,1.74,2.8,0.0,0,9999-12-31,00:00:00,None
ORD06113,PRDCT0033,4,2.87,4.06,0.0,1,2024-08-27,18:11:02,Damaged Can
ORD06113,PRDCT0058,2,5.79,7.48,0.0,0,9999-12-31,00:00:00,None
ORD06113,PRDCT0041,3,5.26,7.25,0.05,0,9999-12-31,00:00:00,None
ORD06113,PRDCT0052,2,3.3,4.71,0.1,0,9999-12-31,00:00:00,None
ORD06113,PRDCT0055,5,2.45,3.98,0.0,0,9999-12-31,00:00:00,None
ORD06113,PRDCT0026,4,5.88,7.79,0.0,0,9999-12-31,00:00:00,None
ORD06114,PRDCT0044,2,5.24,7.2,0.0,0,9999-12-31,00:00:00,None
ORD06114,PRDCT0038,1,5.89,7.89,0.0,0,9999-12-31,00:00:00,None
ORD06114,PRDCT0020,2,6.84,9.94,0.0,0,9999-12-31,00:00:00,None
ORD06115,PRDCT0004,3,9.74,12.6,0.0,0,9999-12-31,00:00:00,None
ORD06116,PRDCT0030,1,1.09,1.64,0.0,0,9999-12-31,00:00:00,None
ORD06116,PRDCT0053,1,6.4,9.85,0.0,0,9999-12-31,00:00:00,None
ORD06117,PRDCT0067,2,2.23,3.34,0.15,0,9999-12-31,00:00:00,None
ORD06117,PRDCT0077,2,4.49,6.43,0.0,0,9999-12-31,00:00:00,None
ORD06118,PRDCT0002,2,24.65,34.24,0.05,0,9999-12-31,00:00:00,None
ORD06118,PRDCT0018,2,8.07,10.6,0.0,1,2023-05-25,06:52:27,Expired Date
ORD06118,PRDCT0012,1,3.3,4.9,0.0,0,9999-12-31,00:00:00,None
ORD06118,PRDCT0023,4,2.03,2.77,0.05,0,9999-12-31,00:00:00,None
ORD06118,PRDCT0027,2,5.37,6.9,0.15,0,9999-12-31,00:00:00,None
ORD06119,PRDCT0028,2,3.79,4.83,0.05,0,9999-12-31,00:00:00,None
ORD06120,PRDCT0009,2,16.52,23.44,0.0,0,9999-12-31,00:00:00,None
ORD06120,PRDCT0024,2,2.4,3.41,0.0,0,9999-12-31,00:00:00,None
ORD06120,PRDCT0025,4,3.17,4.96,0.0,0,9999-12-31,00:00:00,None
ORD06120,PRDCT0004,3,11.78,15.24,0.05,1,2024-05-05,13:43:28,Packaging Damage
ORD06120,PRDCT0012,4,3.63,5.39,0.0,0,9999-12-31,00:00:00,None
ORD06121,PRDCT0044,3,3.58,4.92,0.0,0,9999-12-31,00:00:00,None
ORD06121,PRDCT0032,4,4.07,6.06,0.0,0,9999-12-31,00:00:00,None
ORD06121,PRDCT0056,3,2.14,3.38,0.0,0,9999-12-31,00:00:00,None
ORD06121,PRDCT0045,1,3.85,5.55,0.0,0,9999-12-31,00:00:00,None
ORD06121,PRDCT0059,3,4.28,6.72,0.0,0,9999-12-31,00:00:00,None
ORD06121,PRDCT0046,3,1.84,2.48,0.0,1,2021-10-20,06:22:52,Stale/Hard
ORD06122,PRDCT0049,2,3.08,4.5,0.0,0,9999-12-31,00:00:00,None
ORD06122,PRDCT0060,1,5.69,8.03,0.0,0,9999-12-31,00:00:00,None
ORD06123,PRDCT0064,2,12.55,16.25,0.0,0,9999-12-31,00:00:00,None
ORD06123,PRDCT0089,2,12.32,18.18,0.0,0,9999-12-31,00:00:00,None
ORD06123,PRDCT0086,3,10.81,17.92,0.0,0,9999-12-31,00:00:00,None
ORD06123,PRDCT0077,3,5.97,8.55,0.0,0,9999-12-31,00:00:00,None
ORD06123,PRDCT0050,1,2.11,3.38,0.0,0,9999-12-31,00:00:00,None
ORD06124,PRDCT0015,1,5.49,9.0,0.05,0,9999-12-31,00:00:00,None
ORD06124,PRDCT0007,1,28.97,45.11,0.0,0,9999-12-31,00:00:00,None
ORD06125,PRDCT0065,2,1.46,2.09,0.0,0,9999-12-31,00:00:00,None
ORD06125,PRDCT0066,1,5.04,7.83,0.15,0,9999-12-31,00:00:00,None
ORD06125,PRDCT0086,1,8.93,14.81,0.0,0,9999-12-31,00:00:00,None
ORD06125,PRDCT0087,4,7.85,12.18,0.0,0,9999-12-31,00:00:00,None
ORD06125,PRDCT0074,3,10.37,14.8,0.1,0,9999-12-31,00:00:00,None
ORD06126,PRDCT0054,15,3.79,5.05,0.15,0,9999-12-31,00:00:00,None
ORD06126,PRDCT0046,3,2.23,3.0,0.0,0,9999-12-31,00:00:00,None
ORD06126,PRDCT0058,2,5.26,6.8,0.0,0,9999-12-31,00:00:00,None
ORD06127,PRDCT0003,1,12.84,20.35,0.0,0,9999-12-31,00:00:00,None
ORD06128,PRDCT0007,2,21.77,33.89,0.0,0,9999-12-31,00:00:00,None
ORD06128,PRDCT0004,3,9.74,12.6,0.1,0,9999-12-31,00:00:00,None
ORD06128,PRDCT0018,2,7.34,9.64,0.0,0,9999-12-31,00:00:00,None
ORD06128,PRDCT0014,3,2.63,3.74,0.15,0,9999-12-31,00:00:00,None
ORD06128,PRDCT0012,6,3.0,4.46,0.0,0,9999-12-31,00:00:00,None
ORD06129,PRDCT0001,3,16.83,21.3,0.05,0,9999-12-31,00:00:00,None
ORD06129,PRDCT0006,2,9.17,11.56,0.0,0,9999-12-31,00:00:00,None
ORD06129,PRDCT0027,1,4.88,6.27,0.0,0,9999-12-31,00:00:00,None
ORD06130,PRDCT0074,1,10.37,14.8,0.0,0,9999-12-31,00:00:00,None
ORD06131,PRDCT0031,2,2.88,4.4,0.0,0,9999-12-31,00:00:00,None
ORD06132,PRDCT0074,1,11.41,16.28,0.0,0,9999-12-31,00:00:00,None
ORD06132,PRDCT0070,2,6.19,7.79,0.0,0,9999-12-31,00:00:00,None
ORD06132,PRDCT0086,2,9.82,16.3,0.05,0,9999-12-31,00:00:00,None
ORD06133,PRDCT0038,1,4.86,6.52,0.0,0,9999-12-31,00:00:00,None
ORD06133,PRDCT0058,3,5.26,6.8,0.0,0,9999-12-31,00:00:00,None
ORD06134,PRDCT0004,1,11.78,15.24,0.0,0,9999-12-31,00:00:00,None
ORD06134,PRDCT0026,1,5.88,7.79,0.1,0,9999-12-31,00:00:00,None
ORD06134,PRDCT0019,21,3.41,5.5,0.1,0,9999-12-31,00:00:00,None
ORD06135,PRDCT0040,1,2.87,4.62,0.1,0,9999-12-31,00:00:00,None
ORD06135,PRDCT0053,1,6.4,9.85,0.0,0,9999-12-31,00:00:00,None
ORD06135,PRDCT0086,1,8.93,14.81,0.0,0,9999-12-31,00:00:00,None
ORD06136,PRDCT0084,4,5.82,9.12,0.05,0,9999-12-31,00:00:00,None
ORD06136,PRDCT0090,2,11.9,18.95,0.0,0,9999-12-31,00:00:00,None
ORD06136,PRDCT0011,1,5.24,8.36,0.0,0,9999-12-31,00:00:00,None
ORD06137,PRDCT0037,4,1.56,2.04,0.0,0,9999-12-31,00:00:00,None
ORD06137,PRDCT0059,4,5.7,8.94,0.15,0,9999-12-31,00:00:00,None
ORD06137,PRDCT0094,5,9.8,13.78,0.0,0,9999-12-31,00:00:00,None
ORD06137,PRDCT0047,2,4.78,6.71,0.0,0,9999-12-31,00:00:00,None
ORD06138,PRDCT0085,3,3.34,4.65,0.0,0,9999-12-31,00:00:00,None
ORD06138,PRDCT0088,2,9.08,14.29,0.0,0,9999-12-31,00:00:00,None
ORD06138,PRDCT0062,1,4.01,6.44,0.0,0,9999-12-31,00:00:00,None
ORD06138,PRDCT0001,1,20.36,25.77,0.0,0,9999-12-31,00:00:00,None
ORD06139,PRDCT0083,2,4.58,5.97,0.0,0,9999-12-31,00:00:00,None
ORD06139,PRDCT0068,22,11.1,16.69,0.05,0,9999-12-31,00:00:00,None
ORD06140,PRDCT0053,2,4.81,7.4,0.05,0,9999-12-31,00:00:00,None
ORD06140,PRDCT0039,4,3.53,5.74,0.0,0,9999-12-31,00:00:00,None
ORD06140,PRDCT0043,3,2.15,3.24,0.1,0,9999-12-31,00:00:00,None
ORD06140,PRDCT0027,2,4.44,5.7,0.0,0,9999-12-31,00:00:00,None
ORD06141,PRDCT0057,2,7.64,10.04,0.0,0,9999-12-31,00:00:00,None
ORD06141,PRDCT0036,3,4.9,7.65,0.0,0,9999-12-31,00:00:00,None
ORD06141,PRDCT0035,20,2.02,2.54,0.0,0,9999-12-31,00:00:00,None
ORD06141,PRDCT0028,3,4.17,5.31,0.05,0,9999-12-31,00:00:00,None
ORD06142,PRDCT0094,3,8.91,12.52,0.0,0,9999-12-31,00:00:00,None
ORD06142,PRDCT0032,3,4.92,7.33,0.0,0,9999-12-31,00:00:00,None
ORD06142,PRDCT0033,2,2.61,3.69,0.05,0,9999-12-31,00:00:00,None
ORD06142,PRDCT0031,2,2.88,4.4,0.0,0,9999-12-31,00:00:00,None
ORD06143,PRDCT0010,2,20.04,30.45,0.0,0,9999-12-31,00:00:00,None
ORD06143,PRDCT0004,2,12.96,16.76,0.0,0,9999-12-31,00:00:00,None
ORD06143,PRDCT0021,2,1.65,2.36,0.05,0,9999-12-31,00:00:00,None
ORD06143,PRDCT0029,1,1.35,2.11,0.0,0,9999-12-31,00:00:00,None
ORD06143,PRDCT0030,3,1.2,1.8,0.0,0,9999-12-31,00:00:00,None
ORD06144,PRDCT0043,4,2.6,3.92,0.0,0,9999-12-31,00:00:00,None
ORD06144,PRDCT0035,1,1.84,2.31,0.0,0,9999-12-31,00:00:00,None
ORD06144,PRDCT0059,1,5.18,8.13,0.0,0,9999-12-31,00:00:00,None
ORD06144,PRDCT0051,1,1.5,2.06,0.0,0,9999-12-31,00:00:00,None
ORD06144,PRDCT0033,1,2.61,3.69,0.0,0,9999-12-31,00:00:00,None
ORD06144,PRDCT0069,2,6.23,8.41,0.05,0,9999-12-31,00:00:00,None
ORD06145,PRDCT0029,2,1.22,1.92,0.0,0,9999-12-31,00:00:00,None
ORD06145,PRDCT0022,3,1.21,1.56,0.0,1,2024-07-21,04:10:35,Bruised/Damaged
ORD06146,PRDCT0089,1,10.18,15.03,0.0,0,9999-12-31,00:00:00,None
ORD06146,PRDCT0088,2,9.08,14.29,0.0,0,9999-12-31,00:00:00,None
ORD06147,PRDCT0079,1,10.83,14.4,0.0,0,9999-12-31,00:00:00,None
ORD06147,PRDCT0090,1,10.82,17.23,0.1,0,9999-12-31,00:00:00,None
ORD06147,PRDCT0072,1,7.77,11.76,0.0,0,9999-12-31,00:00:00,None
ORD06148,PRDCT0033,22,3.48,4.91,0.0,0,9999-12-31,00:00:00,None
ORD06148,PRDCT0035,2,2.45,3.08,0.05,0,9999-12-31,00:00:00,None
ORD06148,PRDCT0053,2,7.75,11.92,0.0,0,9999-12-31,00:00:00,None
ORD06148,PRDCT0095,2,8.12,12.51,0.0,0,9999-12-31,00:00:00,None
ORD06149,PRDCT0082,3,9.98,14.11,0.2,0,9999-12-31,00:00:00,None
ORD06149,PRDCT0088,1,9.08,14.29,0.15,0,9999-12-31,00:00:00,None
ORD06149,PRDCT0089,1,10.18,15.03,0.15,0,9999-12-31,00:00:00,None
ORD06150,PRDCT0044,13,3.58,4.92,0.0,0,9999-12-31,00:00:00,None
ORD06150,PRDCT0041,1,3.95,5.45,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0077,5,4.49,6.43,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0071,2,12.22,18.79,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0086,3,8.12,13.47,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0065,4,1.33,1.9,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0078,4,12.41,19.14,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0067,2,2.23,3.34,0.0,0,9999-12-31,00:00:00,None
ORD06151,PRDCT0006,5,10.09,12.72,0.0,0,9999-12-31,00:00:00,None
ORD06152,PRDCT0005,1,27.17,36.65,0.05,0,9999-12-31,00:00:00,None
ORD06152,PRDCT0007,2,28.97,45.11,0.0,0,9999-12-31,00:00:00,None
ORD06152,PRDCT0026,1,6.47,8.56,0.0,0,9999-12-31,00:00:00,None
ORD06152,PRDCT0011,2,5.77,9.19,0.0,0,9999-12-31,00:00:00,None
ORD06152,PRDCT0032,2,5.96,8.87,0.0,0,9999-12-31,00:00:00,None
ORD06153,PRDCT0019,3,3.41,5.5,0.0,0,9999-12-31,00:00:00,None
ORD06153,PRDCT0020,1,6.22,9.04,0.05,0,9999-12-31,00:00:00,None
ORD06153,PRDCT0055,1,2.45,3.98,0.0,1,2024-06-24,06:28:35,Customer Changed Mind
ORD06154,PRDCT0027,1,7.15,9.18,0.0,0,9999-12-31,00:00:00,None
ORD06154,PRDCT0023,1,2.71,3.69,0.0,0,9999-12-31,00:00:00,None
ORD06155,PRDCT0003,1,11.67,18.5,0.4,0,9999-12-31,00:00:00,None
ORD06155,PRDCT0018,8,8.88,11.66,0.2,0,9999-12-31,00:00:00,None
ORD06155,PRDCT0082,2,9.98,14.11,0.4,0,9999-12-31,00:00:00,None
ORD06156,PRDCT0016,3,4.36,6.88,0.0,0,9999-12-31,00:00:00,None
ORD06156,PRDCT0006,1,9.17,11.56,0.0,0,9999-12-31,00:00:00,None
ORD06156,PRDCT0004,2,9.74,12.6,0.0,0,9999-12-31,00:00:00,None
ORD06156,PRDCT0021,3,1.24,1.77,0.0,0,9999-12-31,00:00:00,None
ORD06156,PRDCT0028,1,3.44,4.39,0.05,0,9999-12-31,00:00:00,None
ORD06156,PRDCT0003,2,9.65,15.29,0.0,0,9999-12-31,00:00:00,None
ORD06157,PRDCT0050,1,1.44,2.31,0.0,0,9999-12-31,00:00:00,None
ORD06157,PRDCT0034,1,1.9,2.51,0.15,0,9999-12-31,00:00:00,None
ORD06157,PRDCT0076,2,10.58,16.34,0.0,0,9999-12-31,00:00:00,None
ORD06158,PRDCT0032,1,4.92,7.33,0.0,0,9999-12-31,00:00:00,None
ORD06158,PRDCT0055,2,2.23,3.62,0.0,0,9999-12-31,00:00:00,None
ORD06158,PRDCT0046,2,2.23,3.0,0.05,0,9999-12-31,00:00:00,None
ORD06159,PRDCT0019,2,3.75,6.05,0.0,0,9999-12-31,00:00:00,None
ORD06159,PRDCT0020,2,6.84,9.94,0.0,0,9999-12-31,00:00:00,None
ORD06159,PRDCT0001,1,22.4,28.34,0.0,0,9999-12-31,00:00:00,None
ORD06159,PRDCT0008,4,13.56,21.3,0.15,0,9999-12-31,00:00:00,None
ORD06159,PRDCT0006,3,12.21,15.39,0.0,0,9999-12-31,00:00:00,None
ORD06159,PRDCT0037,4,1.71,2.24,0.05,0,9999-12-31,00:00:00,None
ORD06160,PRDCT0027,2,6.5,8.35,0.0,0,9999-12-31,00:00:00,None
ORD06160,PRDCT0018,2,9.77,12.83,0.0,0,9999-12-31,00:00:00,None
ORD06161,PRDCT0024,1,1.8,2.56,0.0,0,9999-12-31,00:00:00,None
ORD06162,PRDCT0021,2,1.65,2.36,0.05,0,9999-12-31,00:00:00,None
ORD06163,PRDCT0030,2,0.99,1.49,0.0,0,9999-12-31,00:00:00,None
ORD06163,PRDCT0004,2,10.71,13.85,0.0,0,9999-12-31,00:00:00,None
ORD06163,PRDCT0028,1,3.79,4.83,0.05,0,9999-12-31,00:00:00,None
ORD06164,PRDCT0002,2,22.41,31.13,0.0,0,9999-12-31,00:00:00,None
ORD06164,PRDCT0010,2,15.06,22.88,0.0,0,9999-12-31,00:00:00,None
ORD06164,PRDCT0016,2,4.36,6.88,0.05,0,9999-12-31,00:00:00,None
ORD06165,PRDCT0011,3,5.77,9.19,0.05,0,9999-12-31,00:00:00,None
ORD06165,PRDCT0001,3,22.4,28.34,0.0,0,9999-12-31,00:00:00,None
ORD06165,PRDCT0018,3,9.77,12.83,0.0,0,9999-12-31,00:00:00,None
ORD06166,PRDCT0068,2,12.21,18.36,0.0,0,9999-12-31,00:00:00,None
ORD06166,PRDCT0079,1,14.41,19.17,0.0,0,9999-12-31,00:00:00,None
ORD06167,PRDCT0072,1,7.77,11.76,0.1,0,9999-12-31,00:00:00,None
ORD06167,PRDCT0067,4,2.23,3.34,0.0,0,9999-12-31,00:00:00,None
ORD06167,PRDCT0062,3,3.64,5.86,0.1,0,9999-12-31,00:00:00,None
ORD06167,PRDCT0079,3,10.83,14.4,0.0,0,9999-12-31,00:00:00,None
ORD06168,PRDCT0033,2,2.61,3.69,0.0,0,9999-12-31,00:00:00,None
ORD06168,PRDCT0054,3,3.79,5.05,0.0,0,9999-12-31,00:00:00,None
ORD06169,PRDCT0058,2,5.26,6.8,0.0,0,9999-12-31,00:00:00,None
ORD06169,PRDCT0036,3,4.45,6.96,0.1,0,9999-12-31,00:00:00,None
ORD06169,PRDCT0032,5,4.92,7.33,0.0,0,9999-12-31,00:00:00,None
ORD06169,PRDCT0040,4,2.61,4.2,0.0,0,9999-12-31,00:00:00,None
ORD06169,PRDCT0097,4,9.76,13.43,0.0,0,9999-12-31,00:00:00,None
ORD06169,PRDCT0035,2,1.84,2.31,0.0,0,9999-12-31,00:00:00,None
ORD06170,PRDCT0060,1,7.57,10.69,0.0,0,9999-12-31,00:00:00,None
ORD06170,PRDCT0053,3,7.04,10.83,0.0,0,9999-12-31,00:00:00,None
ORD06170,PRDCT0038,3,5.89,7.89,0.0,0,9999-12-31,00:00:00,None
ORD06170,PRDCT0097,1,11.82,16.25,0.0,0,9999-12-31,00:00:00,None
ORD06170,PRDCT0058,2,6.37,8.23,0.0,0,9999-12-31,00:00:00,None
ORD06171,PRDCT0038,3,5.35,7.17,0.0,1,2024-07-18,09:37:43,Customer Changed Mind
ORD06171,PRDCT0060,2,6.88,9.72,0.05,0,9999-12-31,00:00:00,None
ORD06171,PRDCT0035,2,2.02,2.54,0.1,0,9999-12-31,00:00:00,None
ORD06171,PRDCT0039,4,4.7,7.64,0.0,0,9999-12-31,00:00:00,None
ORD06172,PRDCT0051,2,1.65,2.26,0.4,0,9999-12-31,00:00:00,None
ORD06172,PRDCT0036,1,4.9,7.65,0.25,1,2024-09-15,05:56:11,Customer Changed Mind
ORD06173,PRDCT0065,3,1.61,2.3,0.15,0,9999-12-31,00:00:00,None
ORD06173,PRDCT0076,2,14.08,21.74,0.0,0,9999-12-31,00:00:00,None
ORD06174,PRDCT0070,3,4.23,5.32,0.0,0,9999-12-31,00:00:00,None
ORD06174,PRDCT0067,2,1.84,2.76,0.0,0,9999-12-31,00:00:00,None
ORD06174,PRDCT0040,2,2.16,3.47,0.15,0,9999-12-31,00:00:00,None
ORD06175,PRDCT0043,1,2.15,3.24,0.0,0,9999-12-31,00:00:00,None
ORD06175,PRDCT0100,2,8.3,10.98,0.0,0,9999-12-31,00:00:00,None
ORD06176,PRDCT0016,2,5.27,8.32,0.0,0,9999-12-31,00:00:00,None
ORD06177,PRDCT0001,2,16.83,21.3,0.05,0,9999-12-31,00:00:00,None
